employee_id,day,hours_worked,meetings_count,task_switches,break_minutes,output_score,burnout_risk_score,calculated_burnout_risk,burnout_level
140,135,9.4,4,7,37.0,18.7,88.2,59.55,Medium
140,136,7.2,1,8,53.5,10.9,72.4,43.825,Medium
140,137,8.2,5,10,40.0,13.3,92.2,63.4,High
140,138,6.7,3,7,35.8,19.6,69.0,40.25,Medium
140,139,4.9,6,12,39.6,10.0,80.9,52.1,Medium
140,140,9.8,5,9,34.1,18.6,96.9,67.875,High
140,141,8.7,3,11,40.7,20.4,84.3,55.425,Medium
140,142,8.4,5,11,37.0,16.2,92.4,63.75,High
140,143,7.1,7,10,47.0,18.9,83.1,54.45,Medium
140,144,7.8,2,7,38.6,10.0,81.9,53.25,Medium
140,145,9.5,1,14,39.8,18.5,90.1,61.25,High
140,146,10.0,6,7,43.4,10.0,100.0,75.25,High
140,147,9.4,4,10,30.7,18.4,94.3,65.325,High
140,148,7.2,1,9,29.9,11.3,79.1,50.62500000000001,Medium
140,149,8.9,4,14,42.0,13.1,98.6,70.0,High
140,150,9.8,2,6,33.3,16.3,87.5,58.97500000000001,Medium
140,151,10.0,1,3,47.5,10.0,85.1,56.525,Medium
140,152,9.0,1,8,38.9,10.0,88.0,59.175,Medium
140,153,7.1,3,10,34.2,10.9,84.3,55.65,Medium
140,154,9.4,1,15,33.2,10.0,100.0,72.1,High
140,155,8.9,4,7,39.3,10.0,93.2,64.675,High
140,156,10.3,1,5,40.9,10.1,91.0,62.475,High
140,157,7.1,6,9,16.9,10.0,95.9,67.07499999999999,High
140,158,11.3,2,9,31.4,13.9,100.0,74.75,High
140,159,9.5,5,12,39.9,11.9,100.0,75.225,High
140,160,8.6,3,11,23.7,18.4,89.6,61.075,High
140,161,7.7,4,11,28.6,10.0,94.3,65.35,High
140,162,8.6,3,11,49.2,10.0,92.1,63.099999999999994,High
140,163,8.9,5,12,30.0,10.0,100.0,76.0,High
140,164,9.5,3,9,34.7,10.0,98.0,69.525,High
140,165,7.7,3,6,21.4,10.0,87.1,58.150000000000006,Medium
140,166,8.9,0,9,38.9,10.0,86.4,57.375,Medium
140,167,11.0,4,7,44.5,10.0,100.0,75.975,High
140,168,7.2,2,12,36.3,10.0,85.7,56.725,Medium
140,169,8.2,0,14,35.3,10.0,89.6,60.574999999999996,High
140,170,10.4,6,3,32.5,10.0,100.0,75.17500000000001,High
140,171,8.6,2,9,31.7,10.0,91.1,62.375,High
140,172,9.3,1,4,21.6,10.0,88.8,60.1,High
140,173,6.6,4,11,23.5,10.0,88.9,60.025,High
140,174,9.2,2,12,53.6,10.0,93.3,64.39999999999999,High
140,175,7.4,5,14,10.4,10.0,100.0,74.5,High
140,176,10.0,2,17,29.7,10.0,100.0,81.675,High
140,177,6.9,1,5,42.4,10.0,70.4,41.800000000000004,Medium
140,178,6.7,3,10,32.6,10.0,83.3,54.55,Medium
140,179,6.6,3,12,39.8,10.0,83.6,54.75,Medium
140,180,8.9,2,4,42.5,10.0,84.0,54.975,Medium
141,1,8.3,2,15,39.2,70.4,37.9,6.099999999999998,Low
141,2,8.5,2,10,51.4,57.0,43.5,11.15,Low
141,3,6.6,6,11,38.2,66.5,36.7,4.849999999999998,Low
141,4,8.9,1,11,42.3,56.7,46.7,14.925,Low
141,5,10.7,3,10,50.5,55.7,60.4,28.374999999999993,Low
141,6,10.2,1,10,54.4,47.6,59.7,27.499999999999993,Low
141,7,7.4,1,10,55.5,62.2,28.2,0.0,Low
141,8,9.3,5,14,41.0,58.4,61.7,29.85,Low
141,9,7.3,3,5,47.7,60.7,29.0,0.0,Low
141,10,7.6,2,12,59.6,54.7,40.5,8.599999999999996,Low
141,11,8.6,2,9,47.2,57.1,43.4,11.399999999999995,Low
141,12,10.0,5,11,51.9,51.1,66.5,34.724999999999994,Medium
141,13,8.0,3,10,56.4,55.1,43.2,11.299999999999999,Low
141,14,9.4,2,10,64.1,63.5,38.8,6.8750000000000036,Low
141,15,7.6,3,11,54.9,62.3,35.5,3.3750000000000018,Low
141,16,7.1,2,8,45.2,52.7,38.3,5.999999999999995,Low
141,17,7.6,5,9,37.0,57.5,46.8,15.049999999999997,Low
141,18,8.5,6,8,37.9,52.4,58.8,26.525,Low
141,19,7.0,2,10,46.4,49.1,43.1,11.299999999999999,Low
141,20,7.8,2,10,51.3,59.4,36.4,4.574999999999999,Low
141,21,10.2,2,12,44.3,51.2,63.8,31.524999999999995,Medium
141,22,7.2,1,9,50.3,53.3,35.7,3.5250000000000057,Low
141,23,8.4,1,11,47.4,58.7,40.5,8.65,Low
141,24,8.5,3,8,54.0,54.4,45.1,13.0,Low
141,25,9.6,2,6,47.9,53.2,49.3,17.224999999999994,Low
141,26,8.1,6,12,45.3,49.9,61.8,29.975,Low
141,27,7.4,2,8,44.9,48.9,43.9,11.675000000000004,Low
141,28,6.7,2,16,49.5,49.9,47.8,15.725000000000001,Low
141,29,8.3,3,11,46.3,54.6,49.3,17.425000000000004,Low
141,30,8.5,1,6,47.8,53.7,39.7,7.649999999999999,Low
141,31,9.3,6,12,57.4,49.8,66.1,34.25000000000001,Medium
141,32,7.7,2,7,35.5,50.0,45.8,13.425,Low
141,33,8.5,5,5,54.0,38.6,62.0,29.9,Low
141,34,7.2,3,10,56.5,41.0,52.6,20.575000000000003,Low
141,35,8.4,5,17,51.7,54.1,61.9,29.974999999999998,Low
141,36,6.1,0,13,59.9,42.4,40.1,8.125000000000002,Low
141,37,8.6,1,8,61.8,47.0,46.2,14.05,Low
141,38,7.7,3,6,44.9,47.2,46.9,15.075,Low
141,39,8.4,5,10,46.7,52.3,56.1,23.925000000000004,Low
141,40,10.6,1,8,46.8,49.8,59.0,27.000000000000004,Low
141,41,8.7,1,9,36.9,31.0,70.4,38.175,Medium
141,42,7.9,4,10,45.5,39.9,63.3,31.125000000000004,Medium
141,43,7.8,6,5,54.3,46.8,52.1,19.925,Low
141,44,7.1,3,12,44.2,50.3,48.5,16.35,Low
141,45,9.0,2,10,41.5,38.1,67.7,35.525,Medium
141,46,9.1,2,10,65.7,47.1,53.1,21.074999999999996,Low
141,47,7.8,1,5,40.0,38.3,51.6,19.5,Low
141,48,9.6,7,9,64.8,46.7,67.8,35.89999999999999,Medium
141,49,6.9,3,16,53.5,41.7,58.9,26.625,Low
141,50,6.8,1,9,40.3,40.9,47.9,16.025000000000002,Low
141,51,7.4,7,9,51.4,42.4,62.2,30.35,Medium
141,52,8.2,2,7,38.0,47.1,50.9,18.699999999999996,Low
141,53,8.8,4,6,45.8,45.9,57.4,25.250000000000007,Low
141,54,8.0,3,6,52.1,36.8,57.6,25.475,Low
141,55,5.2,3,10,59.7,40.9,40.1,7.8750000000000036,Low
141,56,7.9,3,12,44.1,41.8,61.7,29.675000000000004,Low
141,57,8.3,3,5,42.8,50.6,46.6,14.500000000000004,Low
141,58,9.5,2,7,45.0,35.5,68.1,36.35,Medium
141,59,8.7,3,18,46.2,31.7,84.0,51.849999999999994,Medium
141,60,9.2,1,8,49.6,51.9,47.9,15.799999999999995,Low
141,61,9.2,0,14,42.8,45.2,61.5,29.499999999999993,Low
141,62,9.9,3,14,33.1,46.7,74.1,42.125,Medium
141,63,8.9,2,9,36.2,36.0,69.0,37.05,Medium
141,64,10.1,3,8,48.5,40.0,70.7,38.375,Medium
141,65,9.9,4,13,42.8,29.7,89.7,57.900000000000006,Medium
141,66,8.1,2,14,38.7,33.5,72.8,40.625,Medium
141,67,6.4,3,10,46.0,39.3,51.9,20.100000000000005,Low
141,68,11.6,4,13,53.7,34.8,92.2,60.275000000000006,High
141,69,8.8,1,12,57.2,39.6,61.3,29.000000000000004,Low
141,70,6.7,2,14,62.8,39.4,52.5,20.300000000000004,Low
141,71,9.4,4,14,37.5,40.6,78.7,46.625,Medium
141,72,8.0,6,20,47.7,37.6,83.7,51.474999999999994,Medium
141,73,9.5,0,3,34.2,39.9,56.6,24.450000000000003,Low
141,74,6.9,4,9,52.6,34.9,59.1,27.050000000000004,Low
141,75,10.5,1,12,47.0,26.3,87.1,55.050000000000004,Medium
141,76,10.5,3,8,50.3,40.0,72.5,40.325,Medium
141,77,7.9,1,12,36.2,31.1,69.5,37.35,Medium
141,78,8.2,3,10,52.8,42.8,57.5,25.7,Low
141,79,9.1,2,13,36.1,24.3,87.3,55.175000000000004,Medium
141,80,11.3,3,13,24.0,35.5,94.5,62.7,High
141,81,6.6,3,9,39.4,36.7,56.2,24.249999999999996,Low
141,82,8.7,1,13,33.8,44.0,62.9,31.15,Medium
141,83,8.7,1,12,35.1,19.8,85.6,53.725,Medium
141,84,7.9,2,8,30.5,36.8,62.4,30.375000000000007,Medium
141,85,8.7,4,6,40.0,35.6,68.7,36.39999999999999,Medium
141,86,7.7,2,12,36.5,24.4,77.4,45.275000000000006,Medium
141,87,9.2,3,12,39.0,29.9,82.8,50.65,Medium
141,88,8.5,8,12,41.8,33.2,87.0,54.95,Medium
141,89,9.8,2,14,40.5,36.8,79.3,47.075,Medium
141,90,7.7,5,7,37.6,28.9,73.7,41.5,Medium
141,91,8.1,4,10,55.1,31.7,69.9,38.125,Medium
141,92,7.7,9,11,49.1,27.8,86.7,54.925000000000004,Medium
141,93,7.7,3,9,53.1,27.7,68.4,36.425,Medium
141,94,8.3,2,4,50.1,37.5,54.0,21.975,Low
141,95,9.8,3,10,49.5,21.2,90.1,57.725,Medium
141,96,9.0,6,10,61.2,28.7,82.1,50.0,Medium
141,97,7.7,6,11,40.8,42.3,67.2,35.0,Medium
141,98,8.6,3,7,42.7,26.4,75.1,43.125,Medium
141,99,10.3,2,9,42.2,33.9,78.0,46.05000000000001,Medium
141,100,7.6,2,8,45.4,21.3,72.2,40.35,Medium
141,101,9.0,4,13,43.7,22.5,91.4,59.47500000000001,Medium
141,102,6.9,3,7,35.9,24.4,68.7,36.625,Medium
141,103,7.5,7,18,41.9,15.5,100.0,71.92500000000001,High
141,104,8.1,0,15,44.0,19.2,82.1,49.89999999999999,Medium
141,105,7.7,1,10,52.6,32.3,60.3,28.250000000000004,Low
141,106,8.8,0,16,27.1,27.3,83.8,51.525000000000006,Medium
141,107,7.0,3,8,35.3,23.1,72.2,39.975,Medium
141,108,8.4,4,7,34.7,17.1,87.7,55.724999999999994,Medium
141,109,6.9,2,11,37.4,24.2,71.4,39.15,Medium
141,110,8.3,4,15,51.4,23.8,86.4,54.650000000000006,Medium
141,111,8.6,4,8,36.9,23.1,84.0,51.675,Medium
141,112,7.7,2,8,50.7,28.7,64.3,32.225,Medium
141,113,8.4,5,10,40.0,23.8,86.0,54.10000000000001,Medium
141,114,10.3,3,0,40.0,18.9,84.3,52.400000000000006,Medium
141,115,9.1,1,12,37.7,18.4,89.2,56.875,Medium
141,116,6.3,2,14,37.1,20.3,75.2,43.425,Medium
141,117,8.2,2,4,35.5,17.4,77.0,45.125,Medium
141,118,9.8,5,9,43.4,18.3,97.6,65.85000000000001,High
141,119,11.4,3,11,32.3,35.7,90.8,58.425,Medium
141,120,10.3,3,8,31.0,16.1,99.8,67.85,High
141,121,9.6,5,11,42.3,22.6,95.3,63.224999999999994,High
141,122,7.2,4,16,35.1,23.2,86.0,54.025,Medium
141,123,10.4,3,14,41.3,20.5,100.0,69.275,High
141,124,10.6,1,9,38.1,29.8,82.5,50.474999999999994,Medium
141,125,7.9,1,13,41.1,14.7,85.6,53.825,Medium
141,126,10.2,1,12,26.7,14.8,100.0,69.825,High
141,127,9.0,1,9,37.2,10.2,92.6,60.7,High
141,128,7.7,0,8,54.6,19.8,67.3,35.150000000000006,Medium
141,129,6.9,2,6,37.4,25.6,63.0,31.25,Medium
141,130,10.0,0,6,47.5,16.4,83.7,51.525000000000006,Medium
141,131,8.3,3,17,25.8,25.4,91.6,59.55000000000001,Medium
141,132,7.4,2,14,40.4,11.3,90.0,58.2,Medium
141,133,8.3,4,6,29.0,16.1,88.2,56.25,Medium
141,134,8.2,1,15,37.9,15.7,90.2,58.02499999999999,Medium
141,135,10.9,2,15,42.6,16.2,100.0,75.05000000000001,High
141,136,9.1,4,15,51.1,19.2,96.4,64.125,High
141,137,7.4,2,13,36.6,10.2,91.3,58.95,Medium
141,138,9.3,1,9,33.7,16.2,89.2,57.375,Medium
141,139,9.1,4,8,54.9,14.5,90.8,58.775,Medium
141,140,7.1,4,10,33.1,21.4,80.1,47.925,Medium
141,141,8.2,3,12,37.3,10.0,97.3,64.975,High
141,142,6.7,3,11,40.0,10.0,86.2,54.0,Medium
141,143,9.4,3,13,29.6,11.4,100.0,74.0,High
141,144,8.7,5,11,38.2,10.0,100.0,71.44999999999999,High
141,145,10.0,6,9,36.5,10.0,100.0,79.575,High
141,146,10.0,3,10,53.8,14.7,96.7,64.35,High
141,147,9.7,0,12,47.0,10.0,96.4,64.05,High
141,148,7.8,3,8,25.2,16.9,85.8,53.5,Medium
141,149,7.7,6,9,21.2,10.0,100.0,69.6,High
141,150,8.2,2,8,21.0,19.5,84.2,51.849999999999994,Medium
141,151,9.0,1,13,50.1,13.4,91.7,59.475,Medium
141,152,9.2,3,9,31.4,10.0,100.0,68.55,High
141,153,8.8,5,11,31.2,14.9,100.0,68.9,High
141,154,10.3,3,9,36.8,10.0,100.0,73.80000000000001,High
141,155,8.1,2,11,28.2,10.0,94.9,62.849999999999994,High
141,156,10.5,2,16,30.9,12.7,100.0,80.375,High
141,157,9.1,3,7,48.1,13.7,89.8,57.474999999999994,Medium
141,158,9.5,1,15,46.9,10.0,100.0,69.275,High
141,159,8.0,3,8,38.0,10.0,90.7,58.4,Medium
141,160,10.2,5,10,31.7,10.0,100.0,80.77499999999999,High
141,161,12.0,0,11,50.9,10.0,100.0,75.57499999999999,High
141,162,8.7,3,12,54.6,10.8,94.6,62.85,High
141,163,8.0,1,17,25.0,10.0,100.0,68.35,High
141,164,8.6,2,8,41.2,10.0,90.5,58.7,Medium
141,165,9.4,0,8,40.6,10.0,90.5,58.650000000000006,Medium
141,166,9.3,1,9,36.3,13.3,91.9,59.625000000000014,Medium
141,167,8.3,2,7,33.7,10.0,89.7,57.475,Medium
141,168,7.8,1,13,35.9,10.0,91.2,59.225,Medium
141,169,9.2,3,11,37.9,10.0,100.0,69.525,High
141,170,8.4,4,13,27.1,10.0,100.0,72.525,High
141,171,10.3,1,10,36.8,10.0,100.0,70.10000000000001,High
141,172,7.8,0,9,32.7,10.0,84.5,52.325,Medium
141,173,8.2,4,5,37.0,10.0,90.6,58.449999999999996,Medium
141,174,6.6,2,12,49.3,10.0,82.0,49.875,Medium
141,175,10.1,3,7,32.3,10.0,100.0,71.125,High
141,176,7.7,2,9,32.0,10.0,88.8,56.900000000000006,Medium
141,177,8.6,1,7,36.0,10.0,88.2,56.199999999999996,Medium
141,178,7.8,2,6,24.4,10.0,87.7,55.5,Medium
141,179,9.3,5,11,35.0,10.0,100.0,75.85000000000001,High
141,180,8.3,1,11,35.5,10.0,91.7,59.72500000000001,Medium
142,1,7.7,1,10,59.8,63.2,29.2,0.0,Low
142,2,10.0,3,13,41.7,58.9,60.6,27.075000000000006,Low
142,3,8.2,6,11,64.5,54.8,53.0,19.575,Low
142,4,7.2,2,14,33.0,52.5,50.9,17.65,Low
142,5,7.2,1,8,54.2,62.5,25.8,0.0,Low
142,6,10.0,3,7,43.7,61.8,49.4,15.875000000000004,Low
142,7,8.8,4,12,49.2,44.5,67.2,33.60000000000001,Medium
142,8,7.9,4,15,57.6,63.7,44.1,10.799999999999999,Low
142,9,8.8,4,10,63.6,58.7,46.3,13.200000000000001,Low
142,10,8.4,4,8,56.0,63.4,38.8,5.400000000000006,Low
142,11,9.7,5,11,49.0,54.8,63.4,29.950000000000003,Low
142,12,8.7,1,7,51.4,58.6,38.0,4.349999999999994,Low
142,13,7.3,0,8,46.7,57.6,30.4,0.0,Low
142,14,7.8,1,15,33.7,50.7,54.8,21.674999999999994,Low
142,15,7.9,2,14,39.8,56.0,49.9,16.650000000000002,Low
142,16,6.9,2,9,39.9,59.3,34.0,0.8250000000000064,Low
142,17,9.1,7,18,35.9,60.8,71.2,37.725,Medium
142,18,5.8,2,9,43.5,53.6,32.5,0.0,Low
142,19,8.5,2,12,54.5,55.2,48.0,14.774999999999999,Low
142,20,7.6,2,7,46.9,49.3,44.4,10.675,Low
142,21,6.9,3,8,64.6,50.5,37.8,4.650000000000004,Low
142,22,8.6,2,7,58.9,54.2,42.3,8.774999999999993,Low
142,23,9.7,3,7,53.7,52.9,53.8,20.474999999999998,Low
142,24,8.7,2,9,61.0,49.2,49.9,16.449999999999996,Low
142,25,8.7,3,9,38.7,43.0,64.1,30.724999999999998,Medium
142,26,7.8,4,8,49.9,49.4,50.5,17.325000000000003,Low
142,27,9.5,3,9,46.8,53.5,56.7,23.000000000000004,Low
142,28,6.0,1,12,47.6,50.0,37.6,4.200000000000001,Low
142,29,7.7,0,14,49.8,51.6,46.0,12.349999999999998,Low
142,30,9.3,1,8,51.7,50.0,51.3,17.775000000000002,Low
142,31,11.4,4,14,44.3,48.7,82.5,48.825,Medium
142,32,8.7,4,7,44.0,45.0,60.5,27.299999999999997,Low
142,33,8.3,4,15,45.6,54.3,59.0,25.60000000000001,Low
142,34,7.3,5,9,39.9,37.4,66.3,32.625,Medium
142,35,7.5,1,8,53.1,52.3,37.8,4.325000000000003,Low
142,36,7.9,5,13,36.5,39.5,73.5,40.175000000000004,Medium
142,37,7.5,3,8,24.6,47.4,54.8,21.35,Low
142,38,10.7,2,13,49.7,43.2,76.1,42.474999999999994,Medium
142,39,8.8,6,5,44.8,40.4,68.2,34.7,Medium
142,40,7.1,2,11,55.3,46.6,47.1,13.474999999999998,Low
142,41,8.6,3,13,52.2,52.2,56.1,22.749999999999996,Low
142,42,8.5,3,9,58.5,47.5,53.5,20.075000000000003,Low
142,43,7.6,1,10,50.2,47.7,46.4,12.849999999999994,Low
142,44,10.3,1,7,61.4,46.7,56.5,23.35,Low
142,45,8.6,2,4,45.2,55.2,40.8,7.299999999999994,Low
142,46,6.9,4,11,41.4,53.4,47.4,13.950000000000005,Low
142,47,7.8,2,6,52.7,44.0,47.9,14.424999999999999,Low
142,48,6.5,4,7,48.5,41.5,49.6,16.475,Low
142,49,8.3,3,13,48.4,46.5,61.1,27.60000000000001,Low
142,50,9.9,1,12,45.9,44.0,67.6,34.025000000000006,Medium
142,51,10.7,4,11,39.2,51.8,72.4,38.900000000000006,Medium
142,52,9.6,1,10,48.4,34.2,72.3,38.8,Medium
142,53,9.6,4,6,33.4,42.0,70.5,37.05,Medium
142,54,8.7,6,8,55.1,33.5,75.9,42.324999999999996,Medium
142,55,7.1,1,8,40.0,38.1,52.8,19.4,Low
142,56,7.4,2,12,56.7,33.8,62.8,29.025000000000006,Low
142,57,8.3,6,6,48.7,36.0,69.7,36.425000000000004,Medium
142,58,7.7,2,10,32.9,38.7,62.9,29.275,Low
142,59,10.8,3,17,46.6,41.6,86.8,53.150000000000006,Medium
142,60,8.7,1,11,40.3,40.6,63.5,30.324999999999996,Medium
142,61,6.7,5,10,36.7,37.7,63.9,30.825,Medium
142,62,9.3,3,10,43.1,38.3,72.4,39.22500000000001,Medium
142,63,11.5,3,13,40.3,39.9,88.9,55.425000000000004,Medium
142,64,7.6,2,4,64.7,37.7,47.6,13.924999999999994,Low
142,65,7.6,0,14,48.1,47.5,49.4,16.275,Low
142,66,8.1,3,7,59.4,41.6,54.2,20.749999999999993,Low
142,67,9.6,5,10,49.0,25.1,91.0,57.74999999999999,Medium
142,68,7.5,6,6,58.4,35.9,62.8,29.300000000000004,Low
142,69,9.0,2,9,41.9,36.5,69.2,35.725,Medium
142,70,9.5,4,12,45.2,38.5,78.1,44.8,Medium
142,71,9.4,4,11,57.6,39.3,72.6,39.00000000000001,Medium
142,72,6.6,3,9,40.8,33.6,60.6,27.0,Low
142,73,9.8,5,10,28.9,46.2,76.1,42.875,Medium
142,74,8.0,4,15,35.9,30.5,83.2,50.025,Medium
142,75,6.3,3,10,34.7,34.5,60.8,27.125,Low
142,76,7.7,3,10,41.1,34.1,67.7,34.325,Medium
142,77,7.7,2,12,37.0,36.1,66.9,33.45,Medium
142,78,7.9,7,12,42.6,29.0,86.2,52.85,Medium
142,79,8.9,5,9,46.5,34.9,76.3,43.075,Medium
142,80,7.6,1,9,32.5,34.5,62.4,29.174999999999997,Low
142,81,7.4,3,9,42.5,23.6,74.8,41.375,Medium
142,82,6.6,3,13,53.0,23.9,72.3,38.85,Medium
142,83,7.2,1,6,62.0,31.1,52.6,18.9,Low
142,84,8.8,2,11,33.8,35.8,73.1,39.85000000000001,Medium
142,85,5.5,3,5,40.8,32.4,50.0,16.400000000000002,Low
142,86,8.9,3,11,45.5,30.0,79.0,45.825,Medium
142,87,10.1,4,13,44.1,31.2,90.6,57.275000000000006,Medium
142,88,10.7,3,9,33.1,31.2,89.5,55.925,Medium
142,89,8.5,1,13,45.5,38.0,66.6,33.025000000000006,Medium
142,90,7.2,6,10,44.2,23.9,81.6,48.25,Medium
142,91,9.4,3,10,42.8,26.7,85.1,51.5,Medium
142,92,10.0,2,8,42.4,27.3,82.9,49.5,Medium
142,93,7.8,2,14,37.2,34.3,72.0,38.400000000000006,Medium
142,94,6.3,3,2,38.4,38.3,45.6,12.000000000000002,Low
142,95,9.8,6,11,46.4,22.8,99.3,65.70000000000002,High
142,96,8.9,6,5,32.5,29.8,82.4,48.975,Medium
142,97,7.4,3,14,46.1,23.7,80.5,46.875,Medium
142,98,7.8,3,13,37.7,20.8,86.3,52.97500000000001,Medium
142,99,9.1,6,11,37.7,36.7,83.1,49.77499999999999,Medium
142,100,7.3,5,11,41.2,22.3,83.3,50.0,Medium
142,101,9.3,2,12,39.3,27.1,84.7,51.47500000000001,Medium
142,102,7.5,1,8,37.3,29.9,63.9,30.675000000000004,Medium
142,103,7.5,4,7,45.6,29.5,68.8,35.2,Medium
142,104,7.0,4,11,33.9,20.5,82.7,49.325,Medium
142,105,7.8,6,8,59.6,24.4,78.5,44.9,Medium
142,106,11.3,3,15,45.8,33.9,95.1,61.45000000000001,High
142,107,8.3,3,13,39.5,22.9,86.8,53.42500000000001,Medium
142,108,8.2,3,16,37.7,24.5,89.2,55.574999999999996,Medium
142,109,8.2,1,15,42.4,21.2,85.0,51.39999999999999,Medium
142,110,6.8,3,9,48.5,26.4,67.0,33.475,Medium
142,111,7.4,2,11,31.2,29.3,72.0,38.6,Medium
142,112,6.8,5,11,57.5,20.2,78.2,45.025,Medium
142,113,8.7,6,7,34.3,30.1,82.9,49.625,Medium
142,114,10.0,1,9,53.1,36.5,70.0,36.425000000000004,Medium
142,115,10.2,6,8,40.3,24.1,97.6,64.425,High
142,116,10.2,2,12,36.5,25.7,92.5,58.974999999999994,Medium
142,117,8.4,5,11,45.4,28.5,82.7,49.35,Medium
142,118,9.1,1,6,32.3,17.0,85.1,51.825,Medium
142,119,8.5,1,4,48.1,19.5,72.5,39.175,Medium
142,120,9.0,2,17,44.4,15.1,100.0,66.9,High
142,121,9.5,7,7,40.2,24.6,94.5,60.95,High
142,122,8.9,4,19,37.2,20.1,100.0,70.7,High
142,123,9.8,0,10,35.3,25.4,83.1,49.575,Medium
142,124,10.2,3,10,38.0,22.6,94.9,61.599999999999994,High
142,125,8.0,6,10,31.5,15.2,98.2,64.925,High
142,126,8.2,1,11,55.5,21.2,76.2,42.925,Medium
142,127,7.0,2,10,24.1,22.2,77.0,43.775,Medium
142,128,9.4,4,11,46.8,18.8,95.8,62.2,High
142,129,10.1,3,10,43.4,14.9,100.0,67.35,High
142,130,10.6,3,8,33.3,19.5,99.2,65.675,High
142,131,8.4,2,11,31.6,10.0,97.4,63.800000000000004,High
142,132,7.3,6,13,34.5,21.3,91.1,57.775000000000006,Medium
142,133,8.8,1,10,46.4,18.0,84.0,50.7,Medium
142,134,11.0,1,16,46.1,18.6,100.0,71.175,High
142,135,8.8,1,11,35.1,10.0,96.3,62.825,High
142,136,6.6,1,11,49.3,11.9,77.8,44.175,Medium
142,137,9.5,3,16,35.0,21.4,100.0,67.15,High
142,138,10.1,3,9,45.8,10.0,100.0,70.35,High
142,139,9.0,5,10,33.6,17.1,99.5,66.0,High
142,140,7.2,2,9,27.8,10.0,88.2,54.95,Medium
142,141,8.7,4,13,41.4,15.7,98.6,65.05,High
142,142,9.5,2,9,52.5,17.7,88.2,54.875,Medium
142,143,9.4,3,10,39.8,16.0,96.1,62.95,High
142,144,8.4,4,10,35.4,15.3,94.4,61.25000000000001,High
142,145,8.0,5,14,38.2,12.6,100.0,68.55,High
142,146,7.3,2,9,34.4,18.0,79.1,45.9,Medium
142,147,7.4,2,3,23.1,11.6,81.1,47.925,Medium
142,148,8.7,5,14,41.0,10.0,100.0,74.64999999999999,High
142,149,8.6,3,12,31.4,12.4,100.0,66.45,High
142,150,7.8,3,9,42.7,11.0,89.6,56.325,Medium
142,151,7.6,4,12,37.2,16.3,90.8,57.6,Medium
142,152,8.4,3,11,37.2,10.0,98.3,64.9,High
142,153,9.8,5,14,38.1,11.4,100.0,80.575,High
142,154,9.2,2,15,26.5,10.0,100.0,75.07499999999999,High
142,155,10.2,1,13,33.4,10.0,100.0,74.25,High
142,156,8.6,4,8,46.9,10.0,95.6,62.275,High
142,157,9.6,1,9,27.1,10.0,100.0,67.025,High
142,158,8.7,1,9,54.1,10.0,88.4,54.875,Medium
142,159,8.7,4,15,36.3,10.0,100.0,74.625,High
142,160,7.5,4,10,31.9,10.0,95.2,62.025,High
142,161,9.5,1,10,40.5,10.0,97.7,64.375,High
142,162,7.4,2,9,29.7,16.0,83.2,49.675000000000004,Medium
142,163,10.4,4,9,34.3,10.0,100.0,77.525,High
142,164,9.4,2,9,43.3,17.3,90.6,56.97500000000001,Medium
142,165,7.5,9,5,52.8,10.0,96.1,62.8,High
142,166,9.9,2,6,34.6,10.0,98.7,65.55,High
142,167,9.3,9,10,41.6,10.0,100.0,82.9,High
142,168,9.3,5,9,34.5,10.0,100.0,73.375,High
142,169,8.9,1,12,37.9,10.0,97.3,64.025,High
142,170,9.0,1,11,43.6,10.0,95.2,61.9,High
142,171,10.1,2,12,26.0,10.0,100.0,76.7,High
142,172,6.4,6,12,33.4,10.0,96.3,62.650000000000006,High
142,173,9.4,3,13,35.9,10.0,100.0,73.825,High
142,174,8.1,1,10,29.5,10.0,91.9,58.724999999999994,Medium
142,175,7.5,4,8,31.4,10.0,93.2,59.55,Medium
142,176,7.7,1,12,38.0,10.0,90.0,56.800000000000004,Medium
142,177,9.3,7,17,37.5,10.0,100.0,88.025,High
142,178,10.1,4,14,26.8,10.0,100.0,84.1,High
142,179,10.3,4,13,35.7,10.0,100.0,81.775,High
142,180,6.8,7,8,32.4,10.0,95.8,62.6,High
143,1,7.9,3,9,54.8,51.5,47.6,13.400000000000002,Low
143,2,6.9,6,16,39.4,50.7,62.8,28.65,Low
143,3,7.6,1,12,42.0,45.9,53.6,19.3,Low
143,4,7.9,3,9,48.7,60.2,40.5,6.224999999999998,Low
143,5,7.7,1,11,34.9,58.5,41.9,7.775000000000002,Low
143,6,7.2,3,1,58.9,54.8,28.4,0.0,Low
143,7,6.5,5,5,47.4,58.5,34.0,0.0,Low
143,8,7.0,2,11,43.8,57.9,38.3,4.450000000000003,Low
143,9,7.0,2,5,42.6,46.0,43.1,8.85,Low
143,10,6.1,3,17,65.9,55.1,40.5,6.6249999999999964,Low
143,11,8.6,6,7,45.8,45.9,64.4,30.349999999999998,Medium
143,12,8.3,4,11,47.4,61.1,47.4,13.150000000000004,Low
143,13,6.8,6,10,54.5,48.7,52.7,18.474999999999994,Low
143,14,7.9,2,5,52.1,56.1,35.8,1.7750000000000004,Low
143,15,9.6,4,7,56.2,50.6,58.1,24.049999999999994,Low
143,16,10.7,2,6,46.8,51.3,60.0,26.0,Low
