employee_id,day,hours_worked,meetings_count,task_switches,break_minutes,output_score,burnout_risk_score
142,81,7.4,3,9,42.5,23.6,74.8
142,82,6.6,3,13,53,23.9,72.3
142,83,7.2,1,6,62,31.1,52.6
142,84,8.8,2,11,33.8,35.8,73.1
142,85,5.5,3,5,40.8,32.4,50
142,86,8.9,3,11,45.5,30,79
142,87,10.1,4,13,44.1,31.2,90.6
142,88,10.7,3,9,33.1,31.2,89.5
142,89,8.5,1,13,45.5,38,66.6
142,90,7.2,6,10,44.2,23.9,81.6
142,91,9.4,3,10,42.8,26.7,85.1
142,92,10,2,8,42.4,27.3,82.9
142,93,7.8,2,14,37.2,34.3,72
142,94,6.3,3,2,38.4,38.3,45.6
142,95,9.8,6,11,46.4,22.8,99.3
142,96,8.9,6,5,32.5,29.8,82.4
142,97,7.4,3,14,46.1,23.7,80.5
142,98,7.8,3,13,37.7,20.8,86.3
142,99,9.1,6,11,37.7,36.7,83.1
142,100,7.3,5,11,41.2,22.3,83.3
142,101,9.3,2,12,39.3,27.1,84.7
142,102,7.5,1,8,37.3,29.9,63.9
142,103,7.5,4,7,45.6,29.5,68.8
142,104,7,4,11,33.9,20.5,82.7
142,105,7.8,6,8,59.6,24.4,78.5
142,106,11.3,3,15,45.8,33.9,95.1
142,107,8.3,3,13,39.5,22.9,86.8
142,108,8.2,3,16,37.7,24.5,89.2
142,109,8.2,1,15,42.4,21.2,85
142,110,6.8,3,9,48.5,26.4,67
142,111,7.4,2,11,31.2,29.3,72
142,112,6.8,5,11,57.5,20.2,78.2
142,113,8.7,6,7,34.3,30.1,82.9
142,114,10,1,9,53.1,36.5,70
142,115,10.2,6,8,40.3,24.1,97.6
142,116,10.2,2,12,36.5,25.7,92.5
142,117,8.4,5,11,45.4,28.5,82.7
142,118,9.1,1,6,32.3,17,85.1
142,119,8.5,1,4,48.1,19.5,72.5
142,120,9,2,17,44.4,15.1,100
142,121,9.5,7,7,40.2,24.6,94.5
142,122,8.9,4,19,37.2,20.1,100
142,123,9.8,0,10,35.3,25.4,83.1
142,124,10.2,3,10,38,22.6,94.9
142,125,8,6,10,31.5,15.2,98.2
142,126,8.2,1,11,55.5,21.2,76.2
142,127,7,2,10,24.1,22.2,77
142,128,9.4,4,11,46.8,18.8,95.8
142,129,10.1,3,10,43.4,14.9,100
142,130,10.6,3,8,33.3,19.5,99.2
142,131,8.4,2,11,31.6,10,97.4
142,132,7.3,6,13,34.5,21.3,91.1
142,133,8.8,1,10,46.4,18,84
142,134,11,1,16,46.1,18.6,100
142,135,8.8,1,11,35.1,10,96.3
142,136,6.6,1,11,49.3,11.9,77.8
142,137,9.5,3,16,35,21.4,100
142,138,10.1,3,9,45.8,10,100
142,139,9,5,10,33.6,17.1,99.5
142,140,7.2,2,9,27.8,10,88.2
142,141,8.7,4,13,41.4,15.7,98.6
142,142,9.5,2,9,52.5,17.7,88.2
142,143,9.4,3,10,39.8,16,96.1
142,144,8.4,4,10,35.4,15.3,94.4
142,145,8,5,14,38.2,12.6,100
142,146,7.3,2,9,34.4,18,79.1
142,147,7.4,2,3,23.1,11.6,81.1
142,148,8.7,5,14,41,10,100
142,149,8.6,3,12,31.4,12.4,100
142,150,7.8,3,9,42.7,11,89.6
142,151,7.6,4,12,37.2,16.3,90.8
142,152,8.4,3,11,37.2,10,98.3
142,153,9.8,5,14,38.1,11.4,100
142,154,9.2,2,15,26.5,10,100
142,155,10.2,1,13,33.4,10,100
142,156,8.6,4,8,46.9,10,95.6
142,157,9.6,1,9,27.1,10,100
142,158,8.7,1,9,54.1,10,88.4
142,159,8.7,4,15,36.3,10,100
142,160,7.5,4,10,31.9,10,95.2
142,161,9.5,1,10,40.5,10,97.7
142,162,7.4,2,9,29.7,16,83.2
142,163,10.4,4,9,34.3,10,100
142,164,9.4,2,9,43.3,17.3,90.6
142,165,7.5,9,5,52.8,10,96.1
142,166,9.9,2,6,34.6,10,98.7
142,167,9.3,9,10,41.6,10,100
142,168,9.3,5,9,34.5,10,100
142,169,8.9,1,12,37.9,10,97.3
142,170,9,1,11,43.6,10,95.2
142,171,10.1,2,12,26,10,100
142,172,6.4,6,12,33.4,10,96.3
142,173,9.4,3,13,35.9,10,100
142,174,8.1,1,10,29.5,10,91.9
142,175,7.5,4,8,31.4,10,93.2
142,176,7.7,1,12,38,10,90
142,177,9.3,7,17,37.5,10,100
142,178,10.1,4,14,26.8,10,100
142,179,10.3,4,13,35.7,10,100
142,180,6.8,7,8,32.4,10,95.8
143,1,7.9,3,9,54.8,51.5,47.6
143,2,6.9,6,16,39.4,50.7,62.8
143,3,7.6,1,12,42,45.9,53.6
143,4,7.9,3,9,48.7,60.2,40.5
143,5,7.7,1,11,34.9,58.5,41.9
143,6,7.2,3,1,58.9,54.8,28.4
143,7,6.5,5,5,47.4,58.5,34
143,8,7,2,11,43.8,57.9,38.3
143,9,7,2,5,42.6,46,43.1
143,10,6.1,3,17,65.9,55.1,40.5
143,11,8.6,6,7,45.8,45.9,64.4
143,12,8.3,4,11,47.4,61.1,47.4
143,13,6.8,6,10,54.5,48.7,52.7
143,14,7.9,2,5,52.1,56.1,35.8
143,15,9.6,4,7,56.2,50.6,58.1
143,16,10.7,2,6,46.8,51.3,60
143,17,7.7,3,9,56.3,54.8,42.7
143,18,9.5,1,8,60,59.8,41.1
143,19,7.6,4,14,54.1,68,38.5
143,20,8.3,4,11,51.7,51.8,55.6
143,21,9.3,3,13,44.8,50.5,64.5
143,22,8.9,7,7,59.4,53.6,57.8
143,23,7.2,4,9,48,47.5,51.5
143,24,7,4,15,46.8,57.4,48.2
143,25,9.8,3,9,44.3,47.6,65.5
143,26,9.5,2,3,58.1,48.7,48.9
143,27,10,2,13,53.3,53.4,61
143,28,8.2,1,11,42,55.9,45.6
143,29,9.1,5,11,42.7,50.2,66.7
143,30,7.4,5,6,50.7,42.2,56.1
143,31,9.4,4,10,38.6,50.6,65.1
143,32,6.7,2,11,50.9,52.3,40.3
143,33,7.4,3,14,58,59,42.9
143,34,7.2,6,13,53.2,57.5,50.6
143,35,7.2,3,10,34.8,56.6,44.6
143,36,7.6,2,5,43.3,48.6,44
143,37,8.8,2,9,39.3,47.1,58.9
143,38,7.4,1,12,19.8,41.5,62.3
143,39,8.4,2,13,52.8,53.9,51.5
143,40,7.6,1,10,48.2,62.1,33
143,41,6.1,2,7,42.3,48.9,37.4
143,42,9.4,2,11,59.1,44.9,62.3
143,43,9.4,2,10,37.6,42.4,68.5
143,44,9.1,3,6,31.9,40.7,67.2
143,45,8.2,4,7,50.6,40.9,60.7
143,46,9.1,2,10,43.2,42.2,65.6
143,47,6.1,4,8,44,45.5,46.7
143,48,8.6,8,10,45.9,47.4,72
143,49,8.1,7,11,45.7,41,73.9
143,50,7.5,4,13,52.4,46,59.1
143,51,8.2,8,10,36.8,38,81
143,52,8.3,4,5,50.9,50.3,49.5
143,53,10.1,1,7,50.1,43.4,62.4
143,54,9.5,5,12,42.4,47.3,73
143,55,7.9,2,15,53.4,41.2,63.2
143,56,8.1,4,6,40.1,46.7,55.8
143,57,9,6,15,38.9,36.5,88.6
143,58,6.4,2,10,50.2,39.8,50.3
143,59,8.1,2,10,32.2,42,62.6
143,60,6.3,4,12,60.5,47.3,47.2
143,61,9.1,1,9,27,43.8,64.3
143,62,8.8,4,12,31.1,38,78.7
143,63,7.7,1,5,46.7,41.1,48.6
143,64,8.4,4,8,45.7,32.8,72.8
143,65,8.3,3,12,43.3,36.4,71.9
143,66,7.9,3,11,34.1,37,69.8
143,67,9.3,4,7,49,40.1,68.7
143,68,7.1,10,8,56.1,42.3,67.9
143,69,6.2,1,9,44.7,38.8,47.5
143,70,7.7,3,11,60.7,36.1,62.6
143,71,9.1,4,8,41.2,35.5,75.2
143,72,6,3,13,39.3,31.5,64.8
143,73,7.5,3,10,39.7,42.8,58.6
143,74,7.6,2,7,49.8,27.5,65.7
143,75,5.2,2,11,58.2,32.1,50
143,76,7.1,1,10,43.3,23.7,69.6
143,77,8.6,1,10,40.7,36.6,66.4
143,78,6.4,1,11,42.7,37.3,53.4
143,79,8.6,1,9,46.1,36,64.4
143,80,8.1,4,7,48.8,36.8,64.8
143,81,8.8,1,8,35.4,31.4,71.7
143,82,9,2,14,34.2,34.9,79.8
143,83,8,2,10,44.2,39.6,61.4
143,84,8.7,5,14,47.6,26.2,90.7
143,85,8.2,2,12,44.5,34.8,69.9
143,86,7.4,3,12,46.5,42.2,59.8
143,87,7.8,4,6,55.2,30,67
143,88,9.1,2,7,40.3,34,71
143,89,8.5,4,16,43.5,31.1,86.1
143,90,10.5,2,8,40.3,30.6,83.6
143,91,7.6,0,11,33.9,33.9,63.8
143,92,8.4,5,15,51.9,25.4,90
143,93,9.5,1,12,34.1,33.2,79.3
143,94,8.5,2,15,50.6,22.9,85.8
143,95,10.1,1,9,45,27.1,82.7
143,96,7.6,4,10,27.5,29.9,77.6
143,97,7,4,17,31.6,36.6,75.7
143,98,9.2,1,9,29.8,30,77.8
143,99,6.8,2,10,24.4,26,72.9
143,100,7.8,3,7,49.9,25.3,71.5
143,101,8.3,1,12,40.3,32.7,71.2
143,102,8,5,13,37.2,34.5,79.6
143,103,7.6,2,12,42,25.8,75.7
143,104,7.4,4,10,30,27.4,78.4
143,105,8.3,4,10,45.3,21.3,86.4
143,106,7.5,2,10,44.9,19.2,78.8
143,107,7.4,5,9,36.7,25.6,80
143,108,9.3,1,8,44.3,22.5,80.8
143,109,8.3,7,6,41.4,20.9,90.1
143,110,9.5,5,10,40.6,20.1,98.5
143,111,6.8,3,14,47.3,27.1,73.7
143,112,8.4,1,10,41.3,33.1,68.4
143,113,9.2,4,6,41.6,15.9,92.8
143,114,8.5,5,14,27.7,26.7,93.9
143,115,8.2,2,10,44.4,11,91.5
143,116,7.9,1,9,46,20.9,75.1
143,117,6.2,4,14,34.9,17.9,84.7
143,118,6.3,3,7,49.3,19.7,68.3
143,119,9.8,1,9,45.3,12,95.7
143,120,9.1,5,13,36.7,22.2,98.5
143,121,8.5,3,11,22.6,17.4,95.7
143,122,8.7,1,9,23.5,15.9,90.7
143,123,9,5,15,36,23,100
143,124,9.3,1,13,45.1,13.9,96
143,125,8.1,5,14,29.3,22.6,95.7
143,126,9.1,2,12,29.7,26.9,86.9
143,127,8.9,1,12,38,22.6,85.2
143,128,9.1,4,10,24.4,20.5,96.9
143,129,9.7,3,10,28.3,14.9,100
143,130,9.5,3,8,35.2,12.2,99.9
143,131,9,4,14,44.2,21.7,95.4
143,132,10.5,2,7,31.9,17.8,97.7
143,133,7.8,2,6,42.4,17.1,77.8
143,134,9,3,9,30.6,21.9,89.4
143,135,8.8,2,13,39.9,10,100
143,136,9.6,6,12,42.3,23.8,99.6
143,137,8.9,6,6,40.7,11.2,100
143,138,8.4,2,13,39.5,15.4,93
143,139,7.4,5,11,30.7,14,95.8
143,140,8.6,0,10,47.9,12.4,86
143,141,9.1,6,7,41.8,11,100
143,142,9.6,1,9,43.2,10,96.8
143,143,9.3,4,8,27.9,10,100
143,144,8.1,4,13,47.4,13.3,96.3
143,145,10.9,3,12,37,15.6,100
143,146,9.3,4,12,34.6,14.7,100
143,147,7.5,4,8,28.6,11.2,93
143,148,8.3,3,16,40.6,10.7,100
143,149,8.4,3,8,40.4,10,94.3
143,150,9.6,2,7,41.3,10,97.6
143,151,10.3,3,6,34.5,10,100
143,152,8.5,3,13,36.7,14,98.1
143,153,8.3,4,12,35.5,10,100
143,154,7.7,3,18,26.3,10,100
143,155,8.2,5,10,37.7,12.1,99.3
143,156,7.5,6,10,29.3,10,100
143,157,9.9,1,7,41.2,10,96.7
143,158,6.4,2,12,30,10,87.7
143,159,9.1,4,5,38.2,10,97.6
143,160,10.5,1,11,30.8,10,100
143,161,8.9,1,10,32.1,10,97
143,162,8,5,9,43.6,10,97.3
143,163,8,2,10,28,14.9,90
143,164,7.7,3,9,41.2,10,91.4
143,165,9.6,6,12,50.3,10,100
143,166,8.4,5,11,34.8,10,100
143,167,9.9,7,8,37.3,10,100
143,168,9,2,9,33.1,10,98.7
143,169,8.1,3,18,23.7,10,100
143,170,9,2,8,17.7,10,100
143,171,7.4,0,9,21.7,10,86.5
143,172,7.1,3,13,36.6,10,94
143,173,7.7,3,11,24.3,10,97.8
143,174,8.7,3,7,43.2,10,93.9
143,175,11.2,2,9,44.6,10,100
143,176,8.6,3,8,35.6,10,96.5
143,177,8.5,2,8,36,10.3,92.9
143,178,7.2,3,13,32.1,10,95.4
143,179,9.3,3,6,45.2,10,96
143,180,6.7,4,8,48,10,84.5
144,1,11.4,4,11,58.3,58.2,62.6
144,2,8.3,2,13,50.3,59.3,42.6
144,3,7.3,1,12,65.4,56.4,32
144,4,9.7,1,7,56.7,59.3,39.1
144,5,7.4,3,9,45,63.4,32
144,6,7.1,5,7,49.7,62.6,32.3
144,7,9.1,5,8,63,60.8,44
144,8,9.8,5,6,50,58.8,50.8
144,9,8.1,4,7,41.7,47.2,53
144,10,7.5,2,14,46.7,57.1,42.2
144,11,7.5,3,11,50.1,56,41
144,12,8.1,7,6,51.8,57.4,46.2
144,13,9,2,8,56.7,61.4,36.5
144,14,9.7,3,6,48.4,59.2,45
144,15,8.4,5,4,43.7,57.2,43.1
144,16,6.8,2,10,50.6,58.5,30.3
144,17,8.4,4,6,38.3,56.5,44.9
144,18,7.6,3,9,30.8,50.6,49.5
144,19,9.3,4,16,51.3,57,59.3
144,20,6.3,3,4,49.2,44.5,36.7
144,21,8,4,10,53,62.3,38.4
144,22,7.7,5,17,37.5,55.3,59.1
144,23,8.6,6,8,45.9,46,62.2
144,24,7.7,3,9,42.5,53,44.4
144,25,8.1,4,16,47.5,54.9,55.3
144,26,9,3,9,39.5,52.5,53.8
144,27,9.3,3,10,50.7,52.5,53.9
144,28,7,1,6,44.6,50.4,33.5
144,29,8.4,2,7,50.5,49.8,44.9
144,30,8.2,2,6,42.2,54.6,39.6
144,31,10.2,3,4,55.1,48.2,54.9
144,32,7.2,2,7,46.1,46.5,42.4
144,33,8.7,5,20,49.7,47.3,73.6
144,34,10,1,11,62.4,45.8,58.1
144,35,9,4,14,61.8,43.8,65.7
144,36,10,8,7,49,52.2,67.8
144,37,9.6,4,5,42.9,41.3,65
144,38,8.2,1,8,48.4,44.9,48.2
144,39,9.9,1,10,55.3,41.9,61.8
144,40,11,2,11,49.7,45.9,70
144,41,10,3,9,46,54.9,55.3
144,42,7.5,3,15,51.2,45.8,56.2
144,43,8.8,4,6,53.7,47.9,52.2
144,44,8.8,4,4,43.3,47.3,52.8
144,45,7.3,8,10,39.5,53.7,56.2
144,46,6.3,1,5,48.7,35.2,42.4
144,47,7.7,1,4,37.9,46.1,41.3
144,48,9.6,2,10,28.4,43.7,67.6
144,49,8.6,4,11,44,38.9,69
144,50,6.9,4,9,31.9,46.4,51.3
144,51,7.2,2,10,56.9,38.7,51.2
144,52,5.5,2,12,47.1,43.1,41.7
144,53,6.5,3,13,51.2,37.3,55.9
144,54,8.2,5,15,52.9,46,64.9
144,55,8.4,2,8,57.3,31.7,62.6
144,56,5.3,2,10,38.2,41.4,41.4
144,57,8,6,5,47.1,42.6,57.8
144,58,7.5,7,12,57.9,48.4,58.3
144,59,7.3,3,8,51.6,44.1,47.4
144,60,10.5,3,15,48.6,39.4,81.2
144,61,6.8,3,8,41.1,41.4,50
144,62,8,8,6,49.1,35.8,70.5
144,63,8.2,3,11,43.4,40,62.9
144,64,7.9,3,9,33.7,44.1,57
144,65,8.4,1,10,57.5,46.3,48.3
144,66,8.4,2,15,47.2,41.1,64.6
144,67,8.1,2,14,38,47.6,57.6
144,68,8.5,2,7,46.2,42.8,53.3
144,69,9.7,3,7,43.6,39.2,67.7
144,70,9.5,2,7,43.4,43,59.9
144,71,7.7,4,13,47.7,34.9,69.1
144,72,8.2,3,10,35.5,42.1,61.5
144,73,10.1,3,19,37.3,43.8,82.6
144,74,6.5,5,9,47.3,31.5,62.8
144,75,10.2,3,6,36.7,29.4,80.6
144,76,8.4,3,14,30.8,37.9,73
144,77,8,4,5,39.4,38.7,59
144,78,8.1,4,9,32.9,40.9,63.8
144,79,10.3,2,10,35.3,27.7,86
144,80,6.9,3,10,40.2,33.3,61.1
144,81,8,3,10,36.8,28.5,73.4
144,82,6.6,1,6,39.9,36.3,46.7
144,83,8.7,5,7,49,26.8,77.7
144,84,8.4,4,8,43.6,32.1,70.4
144,85,8.4,3,8,49.3,33.2,65.7
144,86,7.9,5,11,44.4,38.6,67.6
144,87,7,5,11,47.3,30.6,69.4
144,88,10,6,8,47.2,34.3,82
144,89,8.9,1,6,44.2,27.5,68
144,90,7.9,3,11,34.4,22,81.2
144,91,9.7,3,13,46.8,33.4,80.1
144,92,9.6,2,10,31.7,32.3,78.3
144,93,10.6,4,6,39.6,40.4,73.7
144,94,9.2,3,11,48.2,20.5,87.2
144,95,8.5,6,14,39.4,32.3,84.6
144,96,7.6,1,11,29.4,22.1,75.9
144,97,8.8,2,14,52.7,19.3,86.3
144,98,7.9,7,5,53.4,29.4,71.2
144,99,8.4,4,16,40.5,24.5,89.1
144,100,9.7,3,13,45.3,21.5,92.6
144,101,8.6,1,8,41.3,26,71.3
144,102,7.4,0,3,37.8,31.3,50.2
144,103,7.5,2,14,30.3,30.4,72.9
144,104,6.8,2,8,40,26.1,62.7
144,105,9.2,5,10,38.9,27.7,86.1
144,106,9.2,4,7,29.4,31.4,78.1
144,107,7.5,4,9,53.9,20.6,75.3
144,108,8.4,4,6,46.3,15,84.4
144,109,7.1,7,13,38.3,27.1,83.3
144,110,8,4,12,37,33.7,73.6
144,111,7.7,4,9,38.1,21.5,79.5
144,112,7.8,2,12,39.9,21.4,79
144,113,10,2,10,61.3,21.8,83.8
144,114,11.1,2,9,38.6,13.6,100
144,115,9.4,2,13,40.1,21.3,89.5
144,116,8.2,2,6,48.5,28.1,64.9
144,117,8.3,5,9,37.7,19.2,88.3
144,118,10.8,3,10,55.6,26.2,88
144,119,7.4,3,8,31.7,24.3,73
144,120,8.4,5,5,45.9,11.4,89.4
144,121,8.5,2,17,29.4,24.6,89
144,122,7.9,0,13,42.1,10.3,86.4
144,123,8.8,1,7,46.3,20.3,75.4
144,124,9.8,3,6,28.8,23.8,86.1
144,125,7.7,3,8,37.1,16.9,81
144,126,9.7,2,12,48,19.5,90.3
144,127,6.8,1,7,44.5,26.7,57.7
144,128,8.6,4,9,34.3,19.3,88.5
144,129,9.9,3,17,34.3,20.3,100
144,130,7.8,3,15,26,19.2,90.8
144,131,8,1,11,33.8,22.9,76.6
144,132,6.9,4,9,31,10,88
144,133,10,2,12,33.9,25.3,89.6
144,134,7.5,6,10,34.3,16.6,90.6
144,135,8.8,3,11,37.3,15.5,92.8
144,136,7.6,1,12,36.5,10,87.6
144,137,7.7,3,9,41.5,23.4,74.3
144,138,8.6,3,8,41,11.3,90.7
144,139,9.1,5,9,40.8,19.9,91.6
144,140,7.6,5,10,50.3,17.2,84.3
144,141,8.3,1,3,48.3,20.1,66.7
144,142,7,3,7,42.5,14.2,76.7
144,143,10,3,8,42.1,10,100
144,144,8.6,2,15,46.5,18.4,88.6
144,145,8.6,3,14,56.3,13.4,92.7
144,146,7.7,4,9,30,10,93.4
144,147,5.7,1,7,45.6,10,67.2
144,148,8.4,3,10,36,10,94.8
144,149,10.3,3,10,28.9,16.5,100
144,150,7.6,5,9,31.4,10,94.6
144,151,9.5,5,9,34.1,10,100
144,152,7.4,3,14,35.2,14.4,89.8
144,153,8.7,7,11,38.5,10,100
144,154,9.8,5,7,42,10,100
144,155,9.5,3,9,33.2,11.5,99.5
144,156,7,3,13,40.7,10,89.1
144,157,8.8,7,5,46.3,11.7,96.5
144,158,9.9,4,10,41.1,10,100
144,159,9.1,8,3,44.8,10,100
144,160,6.3,2,8,49.2,10,73.8
144,161,9,5,4,36.1,13.8,91.8
144,162,10,3,10,46.4,10,100
144,163,9.6,4,11,48.5,10,100
144,164,8.9,4,16,35.7,10.4,100
144,165,8.8,4,5,53.6,10,88.4
144,166,8.9,2,7,37.3,10,91
144,167,10.1,3,10,39.6,10,100
144,168,10.6,7,5,41.8,10,100
144,169,8.7,3,9,37.5,10,95
144,170,7.1,4,6,52.4,10,80.3
144,171,8,4,8,27,10,94.7
144,172,6.7,5,9,15.4,10,93.3
144,173,8.5,1,12,45,10,90.4
144,174,6.3,2,5,22.2,10,76.4
144,175,8.6,3,11,38.6,10,96.5
144,176,9.1,2,12,41.7,10,97.8
144,177,6.3,3,10,32.3,10,82.8
144,178,8.6,1,14,30.8,10,97.6
144,179,7,2,19,38,10,95.2
144,180,9.6,4,9,18.1,10,100
145,1,6.1,1,11,39.1,63.9,23.9
145,2,7.6,3,13,60.7,60.7,38.1
145,3,10.1,3,9,49.2,59.1,52.1
145,4,7.4,3,11,54.6,60.9,35.4
145,5,7.5,1,6,49,61.4,25.8
145,6,5.8,1,11,48.2,53.1,30.6
145,7,7.1,4,14,45.9,62.8,40.7
145,8,8.8,2,7,67.4,66.4,27.4
145,9,10.6,2,14,38.2,57.1,64
145,10,11,4,13,48.3,49.3,75.3
145,11,6.4,1,9,37.7,57.5,29.8
145,12,7.2,3,7,44.7,58.7,33.9
145,13,8.5,1,10,51.2,59.2,38.3
145,14,7.3,1,7,38.7,60,29.9
145,15,7.6,6,10,59,62.1,41
145,16,8.3,4,9,52.5,51.9,50.5
145,17,8.2,2,15,54.8,50.9,53.1
145,18,8.8,2,8,52.1,60.3,38.9
145,19,10,5,14,48.1,55.3,67.2
145,20,10.6,2,9,34.4,47.9,67.9
145,21,8.8,1,10,55.7,53.6,44.6
145,22,9.5,1,7,56.8,53.1,45.5
145,23,8.1,2,11,48.8,53.6,45.8
145,24,9.3,3,16,65.7,56.8,54.8
145,25,7.2,10,9,55.2,41.1,69.3
145,26,7,2,12,43.6,52.2,43.3
145,27,8.8,7,11,50.9,54.5,61
145,28,8.3,1,9,58.2,44.2,49.5
145,29,8.4,3,15,57.5,53.2,54.1
145,30,7.4,2,11,44.7,49.8,46.5
145,31,8.5,2,9,56.6,47.6,50
145,32,9.9,2,15,47.7,43.3,72.5
145,33,9.2,2,7,54,49.4,50.2
145,34,9.2,3,6,52.6,52.2,49.4
145,35,6.7,3,12,47.8,41.4,54
145,36,6.5,3,14,57.4,49,45.1
145,37,10,1,11,42.2,55,55.3
145,38,7.2,0,7,50.2,44.8,39.1
145,39,7.5,3,12,48.4,44.4,55.5
145,40,7.4,3,11,49.9,44.2,53.8
145,41,7.7,3,7,42.9,43.6,52.7
145,42,5.4,4,9,38.9,43.4,45.1
145,43,9.6,2,9,60.8,49.7,53.5
145,44,8.5,6,8,52.8,39.8,67.2
145,45,9.1,5,6,46.6,45.7,61.4
145,46,8.3,2,7,63.9,41.1,51.1
145,47,8.9,4,9,42.7,43.2,65.3
145,48,9.2,5,6,39.1,44.4,65.4
145,49,8.2,3,9,37.7,45.2,57.9
145,50,7.7,4,7,51.5,41.6,54.7
145,51,8.7,4,8,54,47.7,55.3
145,52,7.9,3,8,41.5,44,55
145,53,7.5,1,8,46.2,37.7,52.6
145,54,6.8,4,17,42.1,41.1,65
145,55,8.1,2,10,47.7,49.8,48.8
145,56,9.7,2,11,41.1,44.5,66.4
145,57,8.7,4,7,46.1,38.7,65
145,58,8.2,2,8,60.7,38.7,54.9
145,59,6.8,3,9,29,36.6,60.3
145,60,6.5,3,9,33,43.9,50.1
145,61,9.5,1,16,57.4,46.4,63.7
145,62,9.4,0,15,39,45.6,64.6
145,63,7.6,4,8,51.5,33.8,63.5
145,64,8.8,4,11,47.4,39.1,70.2
145,65,8.7,1,7,52.1,44.8,49.7
145,66,7.2,4,8,48.9,35.7,59.3
145,67,8.4,3,10,43.4,33.1,70.7
145,68,10.1,1,7,39,41.9,64.2
145,69,7.2,4,16,37.9,37.5,71
145,70,9.9,4,9,35.1,38.8,77.6
145,71,7.7,2,10,40.3,40.5,57.6
145,72,8.5,3,11,32.5,44.2,64.7
145,73,9.9,6,8,38.7,37.1,82
145,74,9.1,3,12,32.9,35.7,77.9
145,75,8.1,5,15,44.7,36.5,77.1
145,76,7,0,9,35.6,34.1,54.5
145,77,10.3,7,8,56.5,31.6,87.7
145,78,9.2,4,8,42.5,33.7,75.5
145,79,8.8,3,10,46.6,29.9,75.5
145,80,7.2,3,12,38.9,26.8,74
145,81,9.9,6,8,37.4,42.6,76.8
145,82,8.4,3,6,41.8,30.5,68.9
145,83,9.5,2,12,37.4,37.6,74.5
145,84,10.3,1,8,29.4,34.9,76.2
145,85,6.8,7,7,45.7,26.4,73.4
145,86,7.2,4,4,41.7,30.8,61.1
145,87,9.8,4,12,42.8,29.7,88.1
145,88,9.4,5,13,39.6,33.6,86.1
145,89,8.1,1,16,50.8,28,75
145,90,7.8,3,10,37.1,34.3,67.9
145,91,7.7,1,14,50.7,21.1,77.2
145,92,10.4,5,10,41.2,31.3,90
145,93,9.6,7,12,47.3,30.8,92
145,94,7.5,5,8,40.7,32.4,69.1
145,95,7.2,2,11,39.1,21.5,75.4
145,96,7.4,4,8,51.4,37,59
145,97,10.4,3,9,31.4,31.8,85.7
145,98,7.2,3,9,33,25.4,72.7
145,99,8.9,1,15,36.1,16.5,93.8
145,100,7.8,3,8,50.7,23.2,72.8
145,101,6.5,2,5,37.7,21.8,63.3
145,102,8.1,3,11,33.8,27.3,78.6
145,103,7.9,3,7,37.3,18.5,80.2
145,104,8.4,2,6,45.5,22.2,73.5
145,105,9.7,2,8,40.9,24.4,83
145,106,8.1,0,15,49.5,29.1,70.4
145,107,9.3,4,6,33,21.2,87.9
145,108,8.4,8,10,43.2,26.5,89.8
145,109,7.2,1,8,45.6,20.7,67.8
145,110,6.9,1,8,45.1,20.1,67
145,111,7.8,3,13,51.6,14.6,87.7
145,112,8.1,1,13,39.4,23.3,78.7
145,113,10.4,0,14,50.3,13.3,98.6
145,114,9.9,4,11,49.6,23.8,91.2
145,115,8.9,3,6,34.6,21.6,82.4
145,116,7.5,1,14,35.1,21.7,79.5
145,117,8.1,2,5,27.9,20.7,76.6
145,118,8.5,2,10,51.5,21.1,79
145,119,7.2,2,11,40.7,22,74.3
145,120,10.8,4,6,41.7,23.7,92.2
145,121,10.2,3,7,38.3,11.4,100
145,122,8.4,2,14,39,13.5,94.4
145,123,6.8,3,11,39.6,26.1,70.6
145,124,9.1,1,15,37.8,20.8,90.6
145,125,7.9,0,3,44.5,12.5,71.6
145,126,7.7,4,8,19.8,15.7,90
145,127,8.2,5,8,41.5,21.9,84.1
145,128,9.1,2,11,20.3,10,100
145,129,8.1,2,10,43.8,19.7,80
145,130,8.3,4,10,41.9,19.1,87.5
145,131,8.4,2,15,36.1,26,83.8
145,132,8.9,5,13,45.3,14.5,100
145,133,9.4,10,8,42.4,21,100
145,134,8.6,7,4,36.9,20.2,89.1
145,135,10.3,3,11,41.3,16.6,100
145,136,9.1,6,11,31.4,16.1,100
145,137,9,4,6,41.1,12.9,92.6
145,138,7.2,4,10,28.9,15.7,87.2
145,139,7.1,5,9,34.9,10,92
145,140,9.7,3,10,32.9,11.4,100
145,141,7.6,4,10,36.7,13.9,89.2
145,142,9.5,2,9,48.2,13.7,91.6
145,143,8.6,4,5,27.8,10,95.1
145,144,9.2,2,16,37.1,18.6,97.1
145,145,8.9,1,4,36.9,10,85.8
145,146,9.3,2,5,36.5,14.5,87.3
145,147,7.5,5,14,41.6,17.3,91.9
145,148,9,5,10,33.2,10,100
145,149,10.4,3,16,36.5,10,100
145,150,8.4,3,14,39.3,11.5,98.6
145,151,8.3,2,6,45.2,16.4,79.1
145,152,7.8,3,12,49.4,15.5,85.7
145,153,10.2,1,13,52.5,10,100
145,154,9,3,12,27.8,11.7,100
145,155,8.8,2,10,46.9,10,92.9
